Белок,Общие липиды (жиры),Углеводы,Энергия,Общие сахара,Пищевые волокна,"Натрий, Na"
11.6,3.49,44.2,233.0,,7.0,349.0
11.1,8.33,72.2,389.0,,5.6,1110.0
2.94,0.0,94.1,382.0,,17.6,0.0
0.0,0.0,44.4,194.0,,0.0,0.0
0.0,0.0,44.4,194.0,,0.0,0.0
0.0,0.0,44.4,194.0,,0.0,0.0
17.9,17.9,3.57,250.0,,0.0,411.0
6.67,20.0,60.0,433.0,,0.0,667.0
25.0,28.6,3.57,357.0,,0.0,821.0
3.53,0.88,18.2,94.0,,0.6,65.0
0.0,0.0,92.9,393.0,,17.9,179.0
0.42,0.0,9.58,42.0,,,0.0
3.33,11.7,3.33,133.0,,0.0,50.0
3.33,11.7,3.33,133.0,,0.0,50.0
0.0,40.0,0.0,333.0,,0.0,33.0
20.0,10.0,20.0,200.0,,,800.0
13.3,0.0,73.3,400.0,,6.7,1000.0
0.0,0.0,12.0,45.0,,0.0,15.0
0.0,0.0,44.4,194.0,,0.0,0.0
0.0,0.0,38.9,167.0,,0.0,0.0
7.14,25.0,60.7,500.0,,3.6,714.0
6.67,3.33,83.3,367.0,,6.7,267.0
4.17,1.04,6.67,54.0,,0.0,67.0
3.33,1.04,11.7,67.0,,0.4,62.0
0.0,0.0,17.9,71.0,,,607.0
0.0,0.0,44.4,194.0,,0.0,0.0
9.09,4.55,72.7,364.0,,4.5,1360.0
20.0,6.67,15.0,183.0,,5.0,617.0
7.89,5.26,31.6,211.0,,1.3,842.0
11.3,10.5,28.6,256.0,,1.5,519.0
0.0,93.3,0.0,800.0,,,0.0
0.0,0.0,12.5,50.0,,0.0,18.0
22.3,2.68,0.0,116.0,,0.0,45.0
6.14,0.44,42.1,202.0,,1.8,237.0
0.42,0.0,0.42,2.0,,0.0,58.0
3.67,0.61,4.9,41.0,,0.4,265.0
21.9,53.1,21.9,656.0,,6.2,0.0
10.7,0.0,82.1,393.0,,3.6,1070.0
10.9,0.0,0.0,54.0,,0.0,163.0
8.77,3.95,38.6,228.0,,1.8,149.0
6.67,20.0,73.3,467.0,,3.3,350.0
6.25,9.38,40.6,266.0,,4.7,484.0
10.0,5.0,72.5,375.0,,7.5,325.0
0.0,53.3,3.33,500.0,,0.0,967.0
2.04,0.0,7.35,41.0,,1.2,265.0
2.92,0.62,3.75,29.0,,0.8,38.0
0.0,33.3,13.3,333.0,,,733.0
6.67,20.0,63.3,433.0,,3.3,267.0
6.45,19.4,61.3,419.0,,0.0,290.0
7.27,1.82,80.0,327.0,,10.9,218.0
7.04,2.46,28.9,155.0,,4.9,99.0
7.04,3.17,27.5,158.0,,4.6,70.0
3.33,15.0,73.3,467.0,,0.0,533.0
28.6,53.6,14.3,607.0,,10.7,321.0
22.0,0.0,64.0,340.0,,24.0,0.0
16.7,41.7,29.2,542.0,,29.2,21.0
20.0,6.0,60.0,360.0,,18.0,20.0
20.4,1.14,63.6,341.0,,15.9,11.0
14.3,10.7,64.3,393.0,,10.7,786.0
7.14,17.9,50.0,393.0,,3.6,929.0
0.0,16.7,6.67,167.0,,0.0,767.0
21.9,53.1,21.9,594.0,,9.4,0.0
7.14,35.7,50.0,571.0,,3.6,679.0
3.57,32.1,53.6,536.0,,3.6,786.0
3.57,35.7,50.0,536.0,,3.6,429.0
20.0,10.9,63.6,400.0,,9.1,309.0
7.14,25.0,64.3,500.0,,0.0,679.0
6.25,3.12,59.4,281.0,,3.1,344.0
17.9,42.9,35.7,536.0,,7.1,125.0
0.0,0.0,0.0,0.0,,,0.0
3.33,1.67,6.67,50.0,,0.0,400.0
28.6,53.6,14.3,607.0,,10.7,321.0
0.0,100.0,0.0,929.0,,0.0,0.0
0.0,0.0,6.67,33.0,,3.3,533.0
0.0,0.0,6.67,33.0,,3.3,500.0
0.0,0.0,6.67,33.0,,3.3,500.0
0.0,100.0,0.0,929.0,,0.0,0.0
0.0,0.0,10.0,50.0,,3.3,533.0
0.0,0.0,6.67,33.0,,0.0,667.0
0.0,0.0,7.14,36.0,,0.0,446.0
2.5,0.0,80.0,300.0,,2.5,0.0
14.3,32.1,42.9,464.0,,7.1,304.0
28.6,50.0,10.7,571.0,,7.1,0.0
7.14,21.4,67.9,500.0,,3.6,286.0
10.7,1.79,75.0,357.0,,3.6,0.0
17.9,46.4,25.0,571.0,,10.7,536.0
17.9,46.4,25.0,571.0,,7.1,0.0
6.0,0.0,80.0,360.0,,2.0,0.0
1.19,5.36,27.4,167.0,,3.6,274.0
6.67,6.67,83.3,433.0,,3.3,367.0
8.24,9.41,47.1,306.0,,2.4,635.0
8.24,8.24,48.2,306.0,,5.9,494.0
12.7,15.9,24.6,294.0,,1.6,698.0
1.22,1.22,8.16,49.0,,1.2,233.0
0.82,0.82,6.53,37.0,,0.8,257.0
7.14,16.1,71.4,464.0,,7.1,161.0
7.14,17.9,71.4,464.0,,7.1,161.0
7.14,16.1,71.4,464.0,,7.1,161.0
12.4,18.6,0.88,221.0,,0.0,690.0
0.0,66.7,6.67,600.0,,,500.0
26.1,34.8,0.0,391.0,,0.0,652.0
9.21,3.29,48.7,263.0,,1.3,461.0
9.43,3.77,49.1,264.0,,1.9,453.0
8.0,3.0,50.0,260.0,,2.0,460.0
8.16,2.04,77.6,367.0,,10.2,0.0
8.06,12.9,3.23,161.0,,0.0,129.0
10.0,4.0,44.0,240.0,,6.0,420.0
2.0,0.5,16.0,80.0,,1.0,310.0
0.0,0.0,77.8,333.0,,5.6,83.0
0.0,0.0,77.8,333.0,,5.6,83.0
5.31,2.04,14.3,98.0,,4.1,216.0
0.0,0.0,77.8,333.0,,5.6,83.0
0.0,0.0,10.4,42.0,,0.0,8.0
7.14,39.3,50.0,571.0,,3.6,71.0
6.25,37.5,50.0,594.0,,3.1,62.0
7.14,35.7,53.6,571.0,,3.6,89.0
7.14,35.7,53.6,571.0,,3.6,89.0
7.14,35.7,57.1,571.0,,3.6,232.0
9.09,50.0,54.6,727.0,,4.5,91.0
9.3,39.5,46.5,581.0,,2.3,93.0
8.7,39.1,43.5,565.0,,4.3,87.0
6.67,40.0,43.3,567.0,,3.3,67.0
6.98,30.2,44.2,488.0,,2.3,442.0
22.3,7.14,0.0,223.0,,0.0,54.0
6.98,41.9,46.5,581.0,,2.3,81.0
7.14,28.6,57.1,500.0,,7.1,71.0
0.0,35.7,0.0,357.0,,0.0,643.0
0.0,35.7,7.14,357.0,,,571.0
0.0,35.7,0.0,357.0,,0.0,643.0
0.0,35.7,0.0,357.0,,0.0,643.0
0.0,35.7,0.0,357.0,,0.0,679.0
0.0,35.7,0.0,357.0,,0.0,643.0
0.0,35.7,0.0,357.0,,,857.0
0.0,35.7,0.0,357.0,,0.0,643.0
0.0,35.7,0.0,357.0,,0.0,786.0
0.0,35.7,0.0,357.0,,0.0,679.0
14.3,28.6,1.79,321.0,,0.0,696.0
5.13,0.0,74.4,308.0,,0.0,38.0
10.3,0.0,72.4,345.0,,0.0,0.0
7.14,0.0,75.0,321.0,,0.9,18.0
7.14,0.0,75.0,321.0,,,0.0
7.14,0.0,75.0,321.0,,,0.0
0.0,0.0,89.7,365.0,,0.0,19.0
5.0,10.0,80.0,450.0,,,225.0
20.0,40.0,20.0,600.0,,,1300.0
4.42,4.42,13.3,115.0,,0.9,469.0
5.88,5.88,17.6,153.0,,1.2,624.0
2.38,4.17,14.3,107.0,,1.2,381.0
0.0,0.0,0.0,0.0,,0.0,0.0
5.95,5.95,17.9,155.0,,1.2,631.0
4.42,17.7,46.0,363.0,,1.8,301.0
0.0,0.0,1.69,8.0,,,13.0
12.0,6.0,25.3,213.0,,4.0,440.0
6.67,26.7,6.67,,,0.0,700.0
0.0,0.0,20.0,0.0,,0.0,2500.0
16.8,15.9,6.19,248.0,,4.4,867.0
0.0,0.0,10.0,50.0,,,100.0
12.9,15.9,11.8,241.0,,2.9,400.0
100.0,50.0,127.0,1370.0,,36.7,1630.0
0.85,0.0,10.2,40.0,,0.3,48.0
9.02,6.77,30.8,218.0,,1.5,602.0
7.2,9.6,22.4,200.0,,0.8,792.0
13.1,12.6,17.1,235.0,,2.8,320.0
10.6,12.4,25.7,257.0,,0.9,522.0
28.6,17.9,3.57,286.0,,3.6,750.0
20.8,27.3,5.19,351.0,,0.0,1060.0
9.27,2.65,25.2,159.0,,2.0,305.0
8.27,6.77,32.3,226.0,,1.5,444.0
9.33,12.7,33.3,280.0,,2.0,573.0
16.2,11.2,11.2,200.0,,1.2,538.0
4.9,4.9,29.4,182.0,,1.4,406.0
4.61,5.92,28.3,184.0,,0.7,434.0
4.61,5.92,28.3,184.0,,0.7,434.0
4.61,5.92,28.3,184.0,,1.3,434.0
4.61,5.92,28.3,184.0,,1.3,434.0
10.5,10.5,29.0,258.0,,0.8,548.0
21.4,32.1,3.57,393.0,,0.0,714.0
21.4,32.1,3.57,393.0,,0.0,714.0
21.4,28.6,3.57,393.0,,0.0,607.0
21.4,28.6,3.57,393.0,,0.0,607.0
21.4,32.1,3.57,393.0,,0.0,643.0
21.4,28.6,3.57,393.0,,0.0,607.0
25.0,21.4,7.14,321.0,,0.0,607.0
21.4,28.6,3.57,393.0,,0.0,607.0
21.4,28.6,3.57,393.0,,0.0,607.0
21.4,28.6,3.57,393.0,,0.0,607.0
25.0,32.1,3.57,393.0,,0.0,679.0
21.4,28.6,3.57,393.0,,0.0,607.0
21.4,28.6,7.14,393.0,,0.9,607.0
25.0,32.1,3.57,393.0,,0.0,643.0
25.0,28.6,3.57,393.0,,0.0,607.0
28.6,21.4,3.57,286.0,,0.0,679.0
25.0,32.1,3.57,393.0,,0.0,607.0
21.4,28.6,3.57,393.0,,0.0,607.0
21.4,32.1,3.57,393.0,,0.0,607.0
25.0,32.1,3.57,393.0,,0.0,643.0
25.0,21.4,7.14,321.0,,0.0,607.0
25.0,31.2,6.25,406.0,,0.0,531.0
9.02,6.77,31.6,226.0,,1.5,496.0
10.5,10.5,28.0,252.0,,1.4,531.0
3.2,2.4,8.0,64.0,,1.6,360.0
25.0,25.0,3.57,321.0,,0.0,821.0
25.0,25.0,3.57,321.0,,0.0,821.0
25.0,21.4,7.14,321.0,,0.9,643.0
8.9,6.85,24.0,192.0,,0.7,301.0
8.9,6.85,24.0,192.0,,0.7,301.0
12.4,11.5,27.4,257.0,,1.8,372.0
9.71,10.7,33.0,272.0,,2.9,476.0
9.71,10.7,33.0,272.0,,2.9,476.0
22.2,33.3,0.0,389.0,,0.0,778.0
11.3,19.7,18.3,292.0,,1.4,377.0
13.0,5.22,40.9,261.0,,1.7,322.0
10.8,8.53,29.5,240.0,,1.6,
7.94,12.7,24.6,262.0,,5.6,429.0
4.39,5.26,14.0,123.0,,1.3,202.0
16.8,27.4,16.8,381.0,,0.0,451.0
3.12,0.0,12.5,70.0,,1.6,344.0
5.56,19.4,,500.0,,0.0,347.0
4.17,20.8,41.7,375.0,,0.8,300.0
4.17,18.3,40.8,342.0,,0.8,308.0
4.29,20.7,45.7,386.0,,0.7,300.0
11.3,3.77,54.7,302.0,,1.9,509.0
4.65,20.9,44.2,380.0,,0.8,341.0
4.2,18.2,45.4,357.0,,0.7,266.0
4.2,16.0,49.6,353.0,,2.5,261.0
4.04,21.2,46.5,354.0,,7.1,263.0
0.0,0.0,0.0,0.0,,,0.0
9.64,8.12,27.4,223.0,,1.5,1180.0
13.1,13.1,30.8,292.0,,2.3,508.0
0.71,0.0,10.0,36.0,,0.7,7.0
0.0,0.0,60.0,250.0,,0.0,0.0
5.63,15.5,19.7,254.0,,1.4,690.0
10.0,3.75,75.0,375.0,,15.0,0.0
4.48,10.4,38.8,269.0,,0.0,67.0
0.0,0.0,90.0,350.0,,0.0,30.0
0.0,0.0,90.0,350.0,,0.0,25.0
15.5,5.63,64.8,380.0,,5.6,972.0
0.83,0.0,15.8,67.0,,0.4,6.0
0.0,51.6,9.68,500.0,,3.2,1060.0
15.3,20.0,20.0,318.0,,0.0,1010.0
5.63,16.9,26.8,282.0,,1.4,535.0
16.7,15.0,10.0,233.0,,2.5,508.0
11.2,18.0,19.0,292.0,,4.6,480.0
10.3,11.6,28.1,260.0,,1.4,589.0
11.1,11.6,19.7,220.0,,1.0,705.0
11.2,10.4,21.6,224.0,,0.8,512.0
11.3,12.0,23.3,247.0,,1.3,600.0
11.9,11.9,24.5,245.0,,1.4,559.0
11.0,14.0,25.7,272.0,,1.5,610.0
11.2,16.1,19.6,273.0,,1.4,1.0
12.6,15.9,34.4,331.0,,0.7,768.0
3.69,1.54,7.08,49.0,,1.5,71.0
24.1,0.45,0.0,107.0,,0.0,45.0
17.9,0.89,0.0,80.0,,0.0,54.0
11.6,4.02,25.0,170.0,,2.7,786.0
17.9,0.89,0.0,80.0,,0.0,54.0
21.4,7.14,0.0,152.0,,0.0,54.0
20.5,5.36,0.0,143.0,,0.0,67.0
12.5,1.79,0.0,71.0,,0.0,295.0
15.9,0.0,0.0,71.0,,0.0,212.0
20.4,1.33,2.65,115.0,,0.0,177.0
20.5,1.34,2.68,116.0,,0.0,179.0
18.8,0.89,0.0,89.0,,0.0,89.0
0.0,0.0,0.0,0.0,,0.0,0.0
20.5,16.1,0.0,223.0,,0.0,40.0
8.85,4.42,16.8,115.0,,0.9,451.0
19.5,0.88,10.6,133.0,,0.0,248.0
19.5,0.88,10.6,133.0,,0.0,248.0
22.3,4.46,0.0,134.0,,0.0,80.0
12.5,1.79,0.0,71.0,,0.0,295.0
17.0,0.89,0.0,80.0,,0.0,429.0
17.0,0.89,0.0,80.0,,0.0,429.0
20.5,16.1,0.0,223.0,,0.0,40.0
20.5,3.57,0.0,116.0,,0.0,49.0
17.0,0.89,0.0,80.0,,0.0,429.0
20.5,13.4,0.0,205.0,,0.0,58.0
11.5,6.19,24.8,204.0,,0.9,425.0
9.41,4.12,55.3,306.0,,2.4,553.0
3.85,36.5,53.8,577.0,,3.8,69.0
15.0,12.5,5.0,200.0,,0.0,600.0
10.0,13.3,3.33,167.0,,0.0,600.0
,,,,,,
13.6,22.7,50.0,455.0,,9.1,0.0
14.3,14.3,78.6,504.0,,3.6,750.0
5.63,21.1,18.3,296.0,,1.4,803.0
7.84,3.92,56.9,314.0,,2.0,647.0
10.6,12.9,55.3,376.0,,4.7,506.0
15.9,19.5,3.54,257.0,,0.0,796.0
21.4,28.6,3.57,393.0,,0.0,607000.0
0.83,0.0,3.33,17.0,,1.7,117.0
13.8,15.5,6.9,224.0,,3.4,586.0
25.0,32.1,3.57,393.0,,0.0,643.0
18.8,8.04,0.89,152.0,,,402.0
9.86,7.04,23.9,211.0,,4.2,592.0
12.7,9.86,18.3,211.0,,2.8,577.0
7.06,1.18,45.9,224.0,,2.4,509.0
5.88,32.9,25.9,424.0,,2.4,176.0
3.2,13.6,42.4,304.0,,1.6,432.0
17.6,6.59,8.79,165.0,,1.1,429.0
10.1,7.59,29.3,230.0,,1.2,475.0
5.63,19.0,40.1,352.0,,0.0,204.0
3.81,20.5,,367.0,,1.4,162.0
4.12,20.0,47.1,376.0,,1.8,141.0
4.23,4.93,19.7,134.0,,0.7,56.0
9.34,6.42,44.4,271.0,,4.3,526.0
2.94,7.06,27.1,182.0,,1.2,50.0
2.94,10.6,26.5,206.0,,1.2,74.0
4.39,24.4,43.9,410.0,,2.0,156.0
6.47,8.24,42.9,265.0,,0.0,124.0
7.69,7.69,46.2,,,0.0,885.0
4.32,22.7,42.7,395.0,,1.6,173.0
2.67,18.7,58.7,400.0,,0.7,320.0
2.5,16.2,52.5,362.0,,1.2,575.0
6.45,12.9,71.0,419.0,,6.5,0.0
2.67,20.0,53.3,400.0,,1.3,333.0
9.38,12.5,71.9,406.0,,6.2,0.0
2.94,7.06,27.6,188.0,,1.8,50.0
4.12,13.5,18.2,218.0,,0.6,118.0
10.6,4.42,3.54,97.0,,0.0,310.0
11.5,3.98,3.54,97.0,,0.0,354.0
11.3,4.0,4.67,100.0,,0.0,347.0
11.5,4.42,3.54,106.0,,0.0,434.0
11.5,4.42,3.54,97.0,,0.0,345.0
8.85,3.1,13.3,115.0,,0.2,292.0
8.24,2.94,9.41,94.0,,0.6,247.0
8.67,3.33,12.0,113.0,,0.7,293.0
8.24,2.94,8.24,94.0,,0.6,247.0
8.85,3.1,13.3,115.0,,0.0,292.0
8.24,2.94,8.82,94.0,,0.0,247.0
8.24,2.94,9.41,94.0,,0.6,247.0
8.85,3.1,14.2,115.0,,0.2,274.0
10.6,4.42,2.65,97.0,,0.0,363.0
10.5,3.95,3.51,88.0,,0.0,395.0
12.4,4.42,3.54,97.0,,0.0,425.0
12.4,3.98,2.65,97.0,,0.0,372.0
10.6,4.42,3.54,97.0,,0.0,398.0
11.5,4.42,4.42,97.0,,0.0,310.0
10.6,4.42,3.54,106.0,,0.0,372.0
10.6,4.42,4.42,97.0,,0.0,336.0
10.6,4.42,4.42,97.0,,0.0,381.0
10.2,4.24,5.08,102.0,,0.0,297.0
10.6,4.42,6.19,97.0,,0.0,407.0
10.6,4.42,4.42,97.0,,0.0,381.0
11.5,4.42,4.42,106.0,,0.0,381.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.6,4.42,4.42,97.0,,0.0,363.0
11.5,4.42,4.42,106.0,,0.0,381.0
8.4,5.04,6.72,101.0,,0.0,328.0
11.5,4.42,4.42,106.0,,0.0,398.0
10.7,4.02,2.68,98.0,,0.0,411.0
10.9,4.55,3.64,100.0,,0.0,373.0
10.6,4.42,4.42,97.0,,0.0,381.0
10.6,4.42,4.42,97.0,,0.0,336.0
10.2,4.24,5.08,102.0,,0.0,297.0
10.6,4.42,4.42,97.0,,0.0,407.0
10.6,4.42,3.54,106.0,,0.0,372.0
10.6,4.42,4.42,97.0,,0.0,381.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.6,4.42,4.42,97.0,,,354.0
11.5,4.42,4.42,106.0,,0.0,381.0
11.5,4.42,4.42,106.0,,0.2,381.0
11.5,4.42,4.42,106.0,,0.0,381.0
10.6,4.42,6.19,97.0,,0.0,407.0
10.6,2.21,5.31,80.0,,0.0,407.0
11.6,4.02,5.36,107.0,,0.0,357.0
10.6,4.42,4.42,97.0,,0.0,354.0
9.93,4.26,5.67,99.0,,0.0,447.0
11.5,4.42,4.42,106.0,,0.2,381.0
11.5,4.42,,,,0.2,381.0
10.6,4.42,4.42,97.0,,0.0,425.0
10.5,3.95,3.51,88.0,,0.0,395.0
11.5,4.42,4.42,106.0,,0.0,389.0
10.6,4.42,4.42,97.0,,0.0,425.0
11.5,4.42,4.42,106.0,,0.2,389.0
11.5,4.42,4.42,106.0,,0.2,389.0
11.5,4.42,4.42,106.0,,0.2,389.0
11.5,4.42,,106.0,,0.2,381.0
10.2,5.08,5.08,110.0,,0.0,339.0
11.5,4.42,4.42,106.0,,0.2,381.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.7,4.46,3.57,98.0,,0.0,366.0
13.3,4.42,2.65,106.0,,0.0,327.0
10.6,4.42,4.42,97.0,,,363.0
10.6,4.42,4.42,97.0,,0.0,354.0
8.85,3.54,11.5,115.0,,0.0,292.0
10.6,4.42,4.42,97.0,,0.0,354.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.6,4.42,4.42,,,0.0,425.0
10.6,4.42,4.42,97.0,,0.0,425.0
11.5,4.42,6.19,,,0.2,451.0
9.93,4.26,4.26,92.0,,0.0,426.0
10.6,4.42,4.42,97.0,,0.0,425.0
10.5,4.39,4.39,96.0,,0.0,377.0
12.4,3.81,3.81,105.0,,0.0,362.0
10.6,4.42,4.42,97.0,,0.0,354.0
12.3,4.39,4.39,105.0,,0.0,395.0
9.73,5.31,4.42,106.0,,0.0,381.0
10.6,4.42,4.42,97.0,,0.0,354.0
11.5,4.42,4.42,106.0,,0.0,381.0
11.5,4.42,3.54,97.0,,0.0,407.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.6,4.42,4.42,97.0,,0.0,363.0
9.65,3.95,4.39,88.0,,0.0,421.0
10.6,4.42,6.19,97.0,,0.0,407.0
10.6,4.42,4.42,106.0,,0.0,425.0
8.47,5.08,5.93,102.0,,0.0,331.0
10.6,4.42,4.42,106.0,,0.0,425.0
11.5,4.42,3.54,97.0,,0.0,416.0
10.6,4.42,4.42,97.0,,0.0,354.0
10.6,4.42,4.42,97.0,,0.0,425.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.6,4.42,5.31,97.0,,0.0,398.0
10.6,4.42,6.19,97.0,,0.0,407.0
12.7,4.09,2.73,100.0,,0.0,436.0
11.5,4.42,4.42,106.0,,0.0,381.0
10.6,4.42,3.54,106.0,,0.0,372.0
10.3,4.27,5.13,103.0,,0.0,299.0
,,,,,,
11.5,3.98,4.42,97.0,,0.0,345.0
10.6,4.42,4.42,97.0,,,381.0
10.2,5.08,5.08,110.0,,0.0,339.0
10.2,5.08,5.08,110.0,,0.0,339.0
10.6,4.42,4.42,97.0,,0.0,363.0
9.32,4.24,5.08,93.0,,0.0,331.0
11.6,4.02,5.36,107.0,,0.0,357.0
11.5,4.42,4.42,106.0,,0.2,381.0
11.5,4.42,4.42,106.0,,0.0,381.0
10.6,4.42,2.65,97.0,,0.0,398.0
10.6,4.42,3.54,106.0,,0.0,372.0
11.5,4.42,4.42,106.0,,0.0,310.0
11.5,4.42,4.42,106.0,,0.0,310.0
12.3,4.39,4.39,105.0,,0.0,395.0
10.6,4.42,3.54,106.0,,0.0,372.0
10.6,4.42,4.42,97.0,,,381.0
12.4,4.42,3.54,97.0,,0.0,425.0
8.47,5.08,5.93,102.0,,0.0,331.0
11.5,4.42,4.42,106.0,,0.0,381.0
9.92,4.13,3.31,91.0,,0.0,364.0
10.3,4.27,5.13,103.0,,0.0,299.0
10.6,4.42,4.42,106.0,,0.0,301.0
12.7,4.55,4.55,100.0,,0.0,409.0
11.5,4.42,4.42,106.0,,0.2,381.0
11.5,4.42,4.42,97.0,,0.0,345.0
11.5,4.42,4.42,106.0,,0.2,381.0
13.3,4.42,2.65,106.0,,0.0,363.0
10.6,4.42,3.54,106.0,,0.0,372.0
12.3,4.39,4.39,105.0,,0.0,395.0
11.5,4.42,4.42,97.0,,0.0,345.0
11.5,4.42,4.42,97.0,,0.0,345.0
11.5,4.42,4.42,106.0,,0.0,381.0
12.3,4.39,4.39,105.0,,0.0,395.0
10.6,4.42,3.54,97.0,,0.0,283.0
12.4,4.42,3.54,97.0,,0.0,425.0
11.5,4.42,4.42,106.0,,0.0,381.0
10.6,4.42,4.42,97.0,,0.0,363.0
10.6,4.42,4.42,97.0,,0.0,363.0
10.6,4.42,2.65,97.0,,0.0,398.0
10.6,4.42,4.42,97.0,,0.0,336.0
10.6,4.42,4.42,97.0,,0.0,381.0
10.6,4.42,4.42,97.0,,0.0,416.0
10.6,4.42,4.42,106.0,,0.0,425.0
10.6,4.42,4.42,106.0,,0.0,425.0
10.6,4.42,4.42,97.0,,0.0,381.0
12.4,4.42,3.54,106.0,,0.0,354.0
10.6,4.42,4.42,97.0,,0.0,381.0
10.6,4.42,6.19,97.0,,0.0,407.0
10.6,4.42,4.42,97.0,,0.0,363.0
11.5,4.42,4.42,97.0,,0.0,389.0
8.85,3.1,12.4,106.0,,0.9,301.0
12.4,3.98,4.42,106.0,,0.0,381.0
10.6,4.42,4.42,97.0,,0.0,389.0
11.3,4.67,6.0,,,0.3,453.0
11.5,4.42,5.31,,,0.4,398.0
8.85,3.1,13.3,115.0,,0.4,292.0
8.67,3.33,13.3,113.0,,0.7,293.0
9.73,3.1,11.5,115.0,,0.2,292.0
8.85,3.1,13.3,115.0,,0.0,292.0
8.85,3.54,7.96,97.0,,0.0,354.0
9.22,7.09,15.6,156.0,,1.4,326.0
8.85,3.1,13.3,115.0,,0.0,292.0
8.85,3.1,13.3,115.0,,0.0,292.0
8.67,3.33,13.3,113.0,,0.7,293.0
12.4,4.42,3.54,97.0,,0.0,257.0
8.85,3.1,11.5,106.0,,0.9,292.0
10.6,4.42,4.42,97.0,,0.0,363.0
11.5,4.42,4.42,106.0,,0.0,389.0
9.32,4.24,5.08,93.0,,0.0,347.0
12.4,4.42,3.54,106.0,,0.0,354.0
11.5,4.42,4.42,106.0,,0.2,381.0
10.7,4.46,3.57,98.0,,0.0,366.0
17.0,0.89,0.0,80.0,,0.0,429.0
22.3,6.25,0.0,143.0,,0.0,45.0
15.2,0.89,2.68,80.0,,0.0,232.0
11.9,8.33,40.5,286.0,,2.4,667.0
25.0,25.0,3.57,357.0,,0.0,714.0
2.44,1.42,12.2,73.0,,0.0,447.0
9.77,6.77,31.6,226.0,,1.5,496.0
9.93,8.51,33.3,248.0,,1.4,518.0
17.3,12.8,16.0,212.0,,12.2,500.0
6.25,0.0,68.8,312.0,,0.0,0.0
10.1,9.42,29.0,239.0,,0.7,645.0
14.3,13.5,18.8,256.0,,1.5,669.0
13.4,15.5,16.9,275.0,,1.4,831.0
21.9,46.9,25.0,625.0,,6.2,312.0
8.7,2.9,52.2,275.0,,1.4,464.0
0.78,0.0,11.8,47.0,,2.4,0.0
7.14,32.1,53.6,536.0,,3.6,714.0
7.14,35.7,53.6,571.0,,3.6,964.0
7.14,32.1,57.1,536.0,,3.6,643.0
7.14,35.7,57.1,571.0,,3.6,571.0
4.5,,44.6,222.0,,4.0,13.0
17.0,0.89,0.0,80.0,,0.0,429.0
17.0,0.89,0.0,80.0,,0.0,429.0
17.0,0.89,0.0,80.0,,0.0,429.0
10.2,1.56,21.9,180.0,,1.6,758.0
13.3,0.44,0.0,62.0,,0.0,743.0
16.1,0.0,0.0,71.0,,0.0,58.0
15.2,1.34,2.68,89.0,,0.0,45.0
9.73,0.0,0.88,40.0,,0.0,611.0
15.2,1.34,2.68,89.0,,0.0,45.0
15.2,1.34,2.68,89.0,,0.0,45.0
15.2,1.34,2.68,89.0,,0.0,45.0
19.5,0.88,0.0,88.0,,0.0,53.0
20.5,1.34,0.0,98.0,,0.0,62.0
14.2,0.88,0.0,88.0,,0.0,58.0
20.5,1.34,0.0,98.0,,0.0,62.0
17.0,4.46,0.89,116.0,,0.0,58.0
17.0,4.46,0.89,116.0,,0.0,58.0
17.0,4.46,0.89,116.0,,0.0,58.0
17.0,4.46,0.89,116.0,,0.0,58.0
19.6,0.89,0.0,89.0,,0.0,54.0
19.5,0.88,0.0,88.0,,0.0,53.0
12.5,1.79,0.0,71.0,,0.0,295.0
16.1,0.0,0.0,71.0,,0.0,214.0
20.5,1.34,0.0,98.0,,0.0,62.0
20.5,6.25,0.0,152.0,,0.0,54.0
20.5,6.25,0.0,152.0,,0.0,54.0
19.6,0.89,0.0,89.0,,0.0,89.0
19.6,0.89,0.0,89.0,,0.0,89.0
16.1,0.89,0.0,71.0,,0.0,71.0
17.6,1.18,3.53,81.0,,0.0,99.0
19.5,3.54,0.0,115.0,,0.0,58.0
18.6,1.33,0.0,88.0,,0.0,71.0
20.5,1.34,0.0,98.0,,0.0,62.0
20.4,1.33,0.0,97.0,,0.0,62.0
20.5,1.34,0.0,98.0,,0.0,62.0
20.5,1.34,0.0,98.0,,0.0,62.0
20.5,6.25,0.0,152.0,,0.0,54.0
15.2,1.34,2.68,89.0,,0.0,45.0
18.8,1.34,0.0,89.0,,0.0,71.0
12.5,1.79,0.0,71.0,,0.0,295.0
0.0,0.0,90.0,367.0,,0.0,33.0
8.0,1.8,1.8,56.0,,1.0,84.0
6.47,27.2,,521.0,,1.5,
8.0,40.0,52.0,600.0,,4.0,80.0
7.06,30.6,,518.0,,2.4,59.0
0.0,40.0,0.0,400.0,,0.0,33.0
0.0,40.0,0.0,400.0,,0.0,33.0
3.33,40.0,0.0,400.0,,0.0,0.0
0.0,40.0,6.67,400.0,,0.0,33.0
0.0,40.0,0.0,333.0,,0.0,33.0
0.0,40.0,0.0,400.0,,0.0,0.0
7.14,17.9,71.4,464.0,,7.1,500.0
